Destination,Origin,Flow
MAD,TRD,1674
MAD,TRF,149
MAD,TRN,60575
MAD,TRV,1022
MAD,TSE,360
MAD,TSF,584
MAD,TSR,523
MAD,TXL,140304
MAD,UFA,677
MAD,UIO,51485
MAD,ULN,3278
MAD,URC,143
MAD,VAR,1049
MAD,VCE,89440
MAD,VCP,322
MAD,VGO,6263
MAD,VIE,97959
MAD,VIT,492
MAD,VKO,140
MAD,VLC,80388
MAD,VLN,167
MAD,VNO,1663
MAD,VRN,295
MAD,VTE,431
MAD,VVI,34776
MAD,WAW,62055
MAD,WEH,1044
MAD,WRO,397
MAD,WUH,105
MAD,WUX,252
MAD,XIY,135
MAD,XRY,10924
MAD,XUZ,1828
MAD,YCU,2026
MAD,YEG,157
MAD,YHZ,402
MAD,YIH,2011
MAD,YNT,848
MAD,YOW,309
MAD,YQB,198
MAD,YTZ,279
MAD,YUL,5976
MAD,YVR,3050
MAD,YYC,696
MAD,YYZ,26198
MAD,ZAG,3024
MAD,ZAZ,3002
MAD,ZNZ,1921
MAD,ZRH,194196
MAF,ABQ,16183
MAF,ATL,318
MAF,BNA,113
MAF,BWI,181
MAF,DAL,27033
MAF,DCA,131
MAF,DEN,24910
MAF,DFW,8353
MAF,HOU,17919
MAF,IAH,11586
MAF,LAS,21121
MAF,LAX,268
MAF,MCO,330
MAF,MEX,146
MAF,MSP,131
MAF,MSY,112
MAF,OAK,105
MAF,PHX,264
MAF,SAN,144
MAF,SEA,135
MAF,SFO,353
MAF,STL,157
MAF,TPA,189
MAM,MEX,21949
MAN,ABJ,159
MAN,ABV,1757
MAN,ABZ,10766
MAN,ACA,319
MAN,ACC,316
MAN,ACE,25534
MAN,ADA,179
MAN,ADB,136
MAN,ADD,297
MAN,ADE,1483
MAN,AGA,9360
MAN,AGP,81642
MAN,ALA,289
MAN,ALC,64106
MAN,ALG,526
MAN,ALP,1180
MAN,ALY,941
MAN,AMD,1942
MAN,AMM,872
MAN,AMS,80763
MAN,ANR,2520
MAN,ARN,48340
MAN,ASB,415
MAN,ATH,17934
MAN,ATL,58314
MAN,ATQ,1584
MAN,AUH,28200
MAN,AYT,22826
MAN,BBU,284
MAN,BCN,62362
MAN,BEG,568
MAN,BES,1716
MAN,BEY,808
MAN,BFS,39549
MAN,BGW,705
MAN,BGY,223
MAN,BHD,32536
MAN,BIO,107
MAN,BKK,1900
MAN,BKO,4465
MAN,BLQ,286
MAN,BLR,120
MAN,BND,163
MAN,BOD,13468
MAN,BOG,214
MAN,BOJ,191
MAN,BOM,1200
MAN,BOS,158
MAN,BRI,267
MAN,BRS,7328
MAN,BRU,48036
MAN,BTS,256
MAN,BUD,39960
MAN,BVA,106
MAN,BZV,4417
MAN,CAG,172
MAN,CAI,5724
MAN,CAN,292
MAN,CCJ,531
MAN,CDG,141290
MAN,CGK,140
MAN,CGN,33696
MAN,CIA,145
MAN,CLJ,203
MAN,CLT,144
MAN,CMN,2467
MAN,COO,1911
MAN,CPH,66724
MAN,CRL,512
MAN,CTA,351
MAN,CTU,170
MAN,CUN,19083
MAN,CVG,124
MAN,DAM,650
MAN,DCA,110
MAN,DEL,2177
MAN,DEN,194
MAN,DFW,181
MAN,DKR,281
MAN,DLA,3131
MAN,DME,1086
MAN,DMM,213
MAN,DOH,28768
MAN,DOK,705
MAN,DRS,318
MAN,DTM,105
MAN,DTW,381
MAN,DUB,36108
MAN,DUS,94189
MAN,DXB,57004
MAN,EDI,40180
MAN,EIN,175
MAN,ERF,131
MAN,ESB,245
MAN,EVN,1266
MAN,EWR,28925
MAN,EXT,1893
MAN,EZE,121
MAN,FCO,35102
MAN,FEZ,609
MAN,FIH,5418
MAN,FMO,102
MAN,FOR,460
MAN,FRA,111864
MAN,FRU,1456
MAN,GDN,194
MAN,GLA,27746
MAN,GNB,5215
MAN,GOI,15716
MAN,GOT,26409
MAN,GRU,324
MAN,GRZ,141
MAN,GUA,722
MAN,GVA,69101
MAN,GYD,267
MAN,GYE,160
MAN,HAJ,21762
MAN,HAM,57684
MAN,HAN,124
MAN,HAV,124
MAN,HEL,51730
MAN,HER,16721
MAN,HKG,687
MAN,HRE,7795
MAN,HRG,17352
MAN,IAD,552
MAN,IAH,589
MAN,ICN,675
MAN,IFN,104
MAN,IKA,331
MAN,INN,2847
MAN,ISB,8068
MAN,IST,56600
MAN,JAI,479
MAN,JED,520
MAN,JFK,62870
MAN,JIB,6388
MAN,JNB,390
MAN,KBL,4333
MAN,KBP,2864
MAN,KCH,122
MAN,KEF,16158
MAN,KHI,138
MAN,KIN,428
MAN,KIV,705
MAN,KRK,449
MAN,KTM,114
MAN,KTW,151
MAN,KUL,373
MAN,KZN,189
MAN,LAS,124
MAN,LAX,949
MAN,LBD,332
MAN,LCY,155
MAN,LED,2121
MAN,LEI,18031
MAN,LEJ,180
MAN,LFW,3627
MAN,LGW,72941
MAN,LHE,10570
MAN,LHR,192783
MAN,LIG,1716
MAN,LIM,110
MAN,LIN,152
MAN,LIR,669
MAN,LIS,9324
MAN,LJU,5480
MAN,LNZ,205
MAN,LOS,275
MAN,LPA,22050
MAN,LRM,4515
MAN,LTN,589
MAN,LUN,1020
MAN,LWO,511
MAN,LXR,14106
MAN,LYS,11949
MAN,MAD,1737
MAN,MBA,6804
MAN,MCO,25267
MAN,MES,141
MAN,MEX,600
MAN,MIA,120
MAN,MJV,19959
MAN,MLA,42205
MAN,MLE,2835
MAN,MNL,366
MAN,MPM,1229
MAN,MRS,463
MAN,MSP,273
MAN,MSQ,297
MAN,MUC,118939
MAN,MXP,34918
MAN,NAP,9400
MAN,NAT,163
MAN,NBO,287
MAN,NCE,14800
MAN,NDR,502
MAN,NRN,252
MAN,NRT,515
MAN,NTE,187
MAN,NUE,235
MAN,NWI,1611
MAN,ODS,705
MAN,OPO,388
MAN,ORD,33840
MAN,ORK,23683
MAN,ORN,818
MAN,ORY,720
MAN,OTP,929
MAN,OUA,5079
MAN,OVD,159
MAN,PAD,12838
MAN,PAP,1254
MAN,PEK,2829
MAN,PEW,3759
MAN,PGF,4115
MAN,PHL,21756
MAN,PHX,204
MAN,PIK,167
MAN,PMI,64907
MAN,PMO,199
MAN,PNH,576
MAN,PNQ,847
MAN,POP,8881
MAN,POZ,105
MAN,PRG,51208
MAN,PTY,102
MAN,PVG,947
MAN,RAI,1148
MAN,RAK,20882
MAN,REC,109
MAN,REP,216
MAN,REU,5476
MAN,RIX,852
MAN,RNS,2808
MAN,RUH,601
MAN,RZE,267
MAN,SAP,515
MAN,SAW,254
MAN,SCL,139
MAN,SEA,123
MAN,SFB,9668
MAN,SFO,488
MAN,SHJ,105
MAN,SIN,14696
MAN,SIP,301
MAN,SJJ,564
MAN,SJO,198
MAN,SJU,165
MAN,SKG,1738
MAN,SOF,19664
MAN,SOU,4156
MAN,SPU,3256
MAN,STN,990
MAN,STR,783
MAN,SUB,218
MAN,SVG,103
MAN,SVO,1759
MAN,SVQ,216
MAN,SVX,282
MAN,SXB,216
MAN,SXF,1555
MAN,SYZ,259
MAN,SZB,104
MAN,SZG,2628
MAN,TAS,496
MAN,TBS,300
MAN,TBZ,600
MAN,TFS,31667
MAN,TGD,786
MAN,TIA,471
MAN,TIP,26131
MAN,TLL,255
MAN,TLS,21314
MAN,TLV,18549
MAN,TNG,146
MAN,TPE,160
MAN,TRD,282
MAN,TRN,2300
MAN,TRV,1122
MAN,TSF,160
MAN,TSR,169
MAN,TXL,1653
MAN,UFA,117
MAN,ULN,167
MAN,VAR,349
MAN,VCE,25083
MAN,VIE,1972
MAN,VLC,664
MAN,VNO,532
MAN,VRN,183
MAN,WAW,368
MAN,WRO,132
MAN,XRY,133
MAN,YHZ,153
MAN,YOW,134
MAN,YUL,547
MAN,YVR,15952
MAN,YXE,1868
MAN,YYC,17814
MAN,YYZ,50160
MAN,ZAG,337
MAN,ZAZ,139
MAN,ZNZ,869
MAN,ZRH,80487
MAO,ABQ,217
MAO,ACC,719
MAO,AJU,2494
MAO,AMS,307
MAO,ANC,279
MAO,ATH,104
MAO,ATL,14942
MAO,AUA,648
MAO,AUS,309
MAO,AUX,166
MAO,BAQ,272
MAO,BDL,340
MAO,BEL,183548
MAO,BGA,200
MAO,BHM,368
MAO,BLA,112
MAO,BNA,576
MAO,BOG,1655
MAO,BOS,174
MAO,BRA,155
MAO,BUF,221
MAO,BVB,115998
MAO,BWI,614
MAO,CCS,918
MAO,CDG,449
MAO,CGB,380
MAO,CGH,7812
MAO,CGR,515
MAO,CLE,114
MAO,CLT,245
MAO,CNF,21845
MAO,CPQ,3737
MAO,CPV,593
MAO,CUN,417
MAO,CVG,114
MAO,CWB,16010
MAO,DCA,213
MAO,DEN,199
MAO,DFW,390
MAO,DKR,845
MAO,DTW,167
MAO,DUB,383
MAO,DXB,318
MAO,EVN,116
MAO,EWR,243
MAO,EZE,2377
MAO,FCO,308
MAO,FLN,1016
MAO,FOR,61426
MAO,FRA,153
MAO,GDL,674
MAO,GIG,115983
MAO,GRR,154
MAO,GRU,352941
MAO,GYN,6611
MAO,HAV,903
MAO,HNL,194
MAO,HOU,402
MAO,IAD,519
MAO,IAH,1002
MAO,ICN,126
MAO,IMP,3501
MAO,IND,761
MAO,IPN,116
MAO,IST,161
MAO,JDO,1659
MAO,JFK,701
MAO,JNB,532
MAO,JPA,1210
MAO,LAD,1110
MAO,LAS,217
MAO,LAX,1024
MAO,LDB,795
MAO,LGA,372
MAO,LGW,133
MAO,LHR,679
MAO,LIM,2520
MAO,LIS,441
MAO,LOS,910
MAO,MAB,1653
MAO,MAD,776
MAO,MAR,296
MAO,MCI,247
MAO,MCO,480
MAO,MCP,3489
MAO,MCZ,3229
MAO,MDW,393
MAO,MEM,129
MAO,MEX,1640
MAO,MGA,190
MAO,MGF,529
MAO,MIA,68250
MAO,MKE,329
MAO,MSP,199
MAO,MSY,380
MAO,MTY,390
MAO,MUC,337
MAO,MXP,1039
MAO,NAS,340
MAO,NAT,868
MAO,NRT,155
MAO,OKC,268
MAO,OPO,489
MAO,ORD,292
MAO,ORF,402
MAO,PEI,162
MAO,PHL,154
MAO,PHX,341
MAO,PIT,412
MAO,PLU,121
MAO,PMW,676
MAO,POA,13207
MAO,POP,159
MAO,PPB,260
MAO,PRG,256
MAO,PTY,15228
MAO,PVD,185
MAO,PVH,145858
MAO,PVR,266
MAO,RAO,1996
MAO,RBR,1679
MAO,RDU,602
MAO,REC,2086
MAO,SAN,463
MAO,SAT,304
MAO,SCL,3071
MAO,SDF,555
MAO,SDQ,804
MAO,SDU,1404
MAO,SEA,227
MAO,SFO,369
MAO,SJC,290
MAO,SJO,1470
MAO,SJP,1145
MAO,SJU,872
MAO,SMF,256
MAO,SSA,25305
MAO,STI,105
MAO,STL,538
MAO,STM,175742
MAO,SVO,152
MAO,TFN,176
MAO,THE,5326
MAO,TLV,615
MAO,TPA,580
MAO,TYS,223
MAO,UDI,1897
MAO,VCE,338
MAO,VCP,27348
MAO,VIX,3606
MAO,VLN,430
MAO,YHZ,115
MAO,YUL,152
MAO,YYZ,296
MAO,ZRH,352
MAR,ATL,304
MAR,AUA,139
MAR,BAQ,946
MAR,BKO,144
MAR,BOG,9936
MAR,CCS,159838
MAR,CDG,165
MAR,CLO,524
MAR,COR,377
MAR,CTG,6588
MAR,CUN,251
MAR,DAM,293
MAR,DFW,108
MAR,EOH,709
MAR,EZE,310
MAR,FIH,531
MAR,GDL,123
MAR,GIG,245
MAR,GRU,854
MAR,GUA,729
MAR,GYE,337
MAR,HAV,428
MAR,IAD,100
MAR,IAH,378
MAR,IND,106
MAR,JFK,166
MAR,JIB,170
MAR,KIN,408
MAR,LAX,327
MAR,LIM,809
MAR,LIR,512
MAR,LPB,445
MAR,LRM,843
MAR,MAD,269
MAR,MAO,296
MAR,MCO,145
MAR,MDE,308
MAR,MEX,1074
MAR,MIA,16555
MAR,MVD,270
MAR,MXP,116
MAR,NAS,113
MAR,OUA,104
MAR,PAP,685
MAR,POP,246
MAR,PTY,45449
MAR,REC,337
MAR,SAP,577
MAR,SCL,598
MAR,SDQ,303
MAR,SJO,504
MAR,SJU,159
MAR,UIO,429
MAR,VLN,16228
MAR,VVI,767
MAR,YYZ,237
MBA,ABJ,9399
MBA,ABQ,605
MBA,ABV,877
MBA,ABZ,3839
MBA,ACC,1711
MBA,ACE,695
MBA,ADA,216
MBA,ADB,1117
MBA,ADD,43518
MBA,ADE,196
MBA,ADJ,141
MBA,ADL,860
MBA,AGA,461
MBA,AGP,2070
MBA,AGR,231
MBA,AJN,240
MBA,AKL,329
MBA,AKR,152
MBA,ALA,1414
MBA,ALC,2017
MBA,ALG,1670
MBA,ALP,409
MBA,ALY,199
MBA,AMD,2472
MBA,AMM,2329
MBA,AMS,10793
MBA,ANC,444
MBA,AOI,213
MBA,APL,408
MBA,AQG,168
MBA,ARK,364
MBA,ARN,6880
MBA,ASB,213
MBA,ASM,651
MBA,ASR,505
MBA,ATH,3641
MBA,ATL,3778
MBA,ATQ,423
MBA,ATZ,108
MBA,AUA,613
MBA,AUH,1561
MBA,AUS,688
MBA,AWZ,113
MBA,AYT,2721
MBA,BAV,137
MBA,BAX,287
MBA,BBI,128
MBA,BBU,1266
MBA,BCM,297
MBA,BCN,10997
MBA,BDL,945
MBA,BDO,152
MBA,BEG,978
MBA,BEL,621
MBA,BEW,169
MBA,BEY,1834
MBA,BFS,1206
MBA,BGF,229
MBA,BGO,3654
MBA,BGW,459
MBA,BGY,1174
MBA,BHD,2502
MBA,BHM,1033
MBA,BHO,138
MBA,BHX,6926
MBA,BHY,139
MBA,BIO,388
MBA,BJM,306
MBA,BKI,769
MBA,BKK,3300
MBA,BKO,935
MBA,BLJ,127
MBA,BLQ,3849
MBA,BLR,2591
MBA,BLZ,387
MBA,BNA,1128
MBA,BND,114
MBA,BNE,328
MBA,BOD,1663
MBA,BOG,619
MBA,BOJ,146
MBA,BOM,2652
MBA,BOS,2415
MBA,BPM,120
MBA,BRE,1708
MBA,BRI,525
MBA,BRN,116
MBA,BRS,1081
MBA,BRU,4425
MBA,BSA,167
MBA,BTS,257
MBA,BUD,4091
MBA,BUF,1083
MBA,BVA,725
MBA,BWI,1465
MBA,BZV,1816
MBA,CAG,15271
MBA,CAI,1711
MBA,CAN,736
MBA,CCJ,175
MBA,CCS,1501
MBA,CCU,892
MBA,CDG,1202
MBA,CEB,179
MBA,CGD,122
MBA,CGH,227
MBA,CGK,473
MBA,CGN,1656
MBA,CGO,811
MBA,CGP,216
MBA,CGQ,376
MBA,CHC,584
MBA,CIA,749
MBA,CIH,103
MBA,CJB,144
MBA,CJU,108
MBA,CKG,351
MBA,CKY,301
MBA,CLE,184
MBA,CLJ,1665
MBA,CLT,1132
MBA,CMB,1420
MBA,CMN,2720
MBA,CND,237
MBA,CNF,186
MBA,CNS,767
MBA,CNX,167
MBA,COK,387
MBA,COO,172
MBA,CPH,10098
MBA,CPT,2131
MBA,CRL,243
MBA,CSX,333
MBA,CTA,1001
MBA,CTG,132
MBA,CTS,109
MBA,CTU,1007
MBA,CUN,1322
MBA,CVG,219
MBA,CWB,1141
MBA,CWL,1736
MBA,CZL,195
MBA,CZX,115
MBA,DAC,504
MBA,DAM,695
MBA,DCA,222
MBA,DEL,1975
MBA,DEN,2206
MBA,DFW,1185
MBA,DIR,607
MBA,DKR,632
MBA,DLA,906
MBA,DLC,533
MBA,DME,2147
MBA,DMK,200
MBA,DMM,1367
MBA,DOH,1392
MBA,DOK,589
MBA,DPS,511
MBA,DRS,4679
MBA,DRW,153
MBA,DTM,2358
MBA,DTW,7449
MBA,DUB,5998
MBA,DUS,4845
MBA,DXB,6121
MBA,DYU,286
MBA,EBL,257
MBA,EDI,6142
MBA,EDL,6093
MBA,EIN,1110
MBA,EMA,1671
MBA,ESB,1274
MBA,EVN,695
MBA,EWR,2519
MBA,EXT,452
MBA,EZE,2562
MBA,FBM,2637
MBA,FCO,9658
MBA,FEZ,1392
MBA,FIH,971
MBA,FKI,307
MBA,FLL,334
MBA,FLR,1333
MBA,FMO,354
MBA,FNA,159
MBA,FOC,926
MBA,FOG,217
MBA,FOR,326
MBA,FRA,14981
MBA,FRL,443
MBA,FRU,882
MBA,FUK,327
MBA,GAU,218
MBA,GAY,163
MBA,GDL,608
MBA,GDN,397
MBA,GDQ,1236
MBA,GIG,613
MBA,GLA,4517
MBA,GMA,255
MBA,GOI,281
MBA,GOJ,637
MBA,GOM,1113
MBA,GOT,4291
MBA,GPA,107
MBA,GRR,605
MBA,GRU,2454
MBA,GRZ,956
MBA,GUA,256
MBA,GUM,432
MBA,GUW,112
MBA,GVA,7272
MBA,GWL,122
MBA,GYD,1185
MBA,HAJ,2428
MBA,HAK,1821
MBA,HAM,4430
MBA,HAN,1264
MBA,HAV,974
MBA,HBE,171
MBA,HDG,122
MBA,HEL,5780
MBA,HER,1583
MBA,HET,117
MBA,HFE,1046
MBA,HGA,986
MBA,HGH,331
MBA,HKG,4998
MBA,HND,560
MBA,HNL,128
MBA,HOD,125
MBA,HOF,157
MBA,HOG,322
MBA,HOU,965
MBA,HRB,266
MBA,HRE,919
MBA,HRG,695
MBA,HYD,906
MBA,IAD,3597
MBA,IAH,4197
MBA,ICN,2714
MBA,IDR,204
MBA,IFO,132
MBA,IKA,3186
MBA,IKT,333
MBA,INC,249
MBA,IND,1437
MBA,INN,598
MBA,ISB,520
MBA,IST,1618
MBA,ITM,294
MBA,IXD,136
MBA,IXE,108
MBA,IXR,126
MBA,JAI,1095
MBA,JDH,136
MBA,JED,1200
MBA,JFK,5512
MBA,JIB,5242
MBA,JIJ,277
MBA,JIM,1072
MBA,JIU,118
MBA,JJN,341
MBA,JLR,104
MBA,JNB,1490
MBA,JNG,119
MBA,JRO,28376
MBA,KAD,126
MBA,KAN,805
MBA,KBL,1023
MBA,KBP,3099
MBA,KCH,375
MBA,KEF,1192
MBA,KGA,571
MBA,KGF,132
MBA,KGL,2260
MBA,KHH,346
MBA,KHI,319
MBA,KHN,1121
MBA,KIN,378
MBA,KIS,16812
MBA,KIV,553
MBA,KIX,2270
MBA,KJA,335
MBA,KMG,365
MBA,KMS,111
MBA,KNU,188
MBA,KOW,126
MBA,KRK,1361
MBA,KRR,579
MBA,KRT,1725
MBA,KTM,365
MBA,KTW,542
MBA,KUF,621
MBA,KUL,5686
MBA,KWE,1149
MBA,KWL,341
MBA,KZN,117
MBA,LAD,1253
MBA,LAS,460
MBA,LAX,2049
MBA,LBA,3827
MBA,LBC,114
MBA,LBD,301
MBA,LCG,224
MBA,LCJ,131
MBA,LCY,5985
MBA,LED,2064
MBA,LEJ,1860
MBA,LFW,891
MBA,LGW,13416
MBA,LHE,777
MBA,LHR,1314
MBA,LHW,201
MBA,LIM,2425
MBA,LIN,2128
MBA,LIS,5321
MBA,LJU,553
MBA,LKO,164
MBA,LLW,1237
MBA,LNZ,155
MBA,LOS,2651
MBA,LPA,415
MBA,LPB,381
MBA,LPL,4119
MBA,LRM,466
MBA,LTN,2518
MBA,LUH,123
MBA,LUN,498
MBA,LWO,452
MBA,LXR,354
MBA,LYA,124
MBA,LYG,305
MBA,LYP,197
MBA,LYS,3141
MBA,LZH,117
MBA,LZO,121
MBA,MAA,1905
MBA,MAD,12985
MBA,MAN,6804
MBA,MCI,1285
MBA,MCO,1125
MBA,MCX,104
MBA,MCZ,248
MBA,MDG,119
MBA,MDK,267
MBA,MDW,424
MBA,MEL,313
MBA,MEM,777
MBA,MES,241
MBA,MEX,2046
MBA,MFM,794
MBA,MGQ,153
MBA,MIA,1727
MBA,MJM,448
MBA,MJN,388
MBA,MJV,1501
MBA,MKE,1398
MBA,MKX,4212
MBA,MLA,2162
MBA,MLE,669
MBA,MNL,3038
MBA,MPM,8510
MBA,MRS,2182
MBA,MSP,1240
MBA,MSQ,695
MBA,MSY,1951
MBA,MTY,609
MBA,MUC,11305
MBA,MUZ,126
MBA,MWZ,3537
MBA,MXP,8130
MBA,MZT,361
MBA,NAG,216
MBA,NAO,118
MBA,NAP,1487
MBA,NAS,440
MBA,NAT,314
MBA,NAY,110
MBA,NBO,432950
MBA,NCE,3803
MBA,NCL,3755
MBA,NDG,107
MBA,NDJ,314
MBA,NDR,558
MBA,NGB,1274
MBA,NGO,1150
MBA,NIM,222
MBA,NKC,172
MBA,NKG,784
MBA,NLA,855
MBA,NNG,357
MBA,NRN,159
MBA,NRT,3911
MBA,NSI,240
MBA,NTE,640
MBA,NTG,142
MBA,NUE,2036
MBA,NWI,262
MBA,NYO,454
MBA,OAK,401
MBA,ODS,485
MBA,OKA,767
MBA,OKC,605
MBA,OPO,1045
MBA,ORD,3163
MBA,ORF,1123
MBA,ORK,2204
MBA,ORN,988
MBA,ORY,4141
MBA,OSR,125
MBA,OSS,150
MBA,OTP,5235
MBA,OUA,153
MBA,OUD,391
MBA,OVB,530
MBA,OYG,167
MBA,PAD,190
MBA,PAP,123
MBA,PAT,140
MBA,PBM,151
MBA,PEE,456
MBA,PEG,218
MBA,PEK,4748
MBA,PEN,173
MBA,PER,326
MBA,PEW,148
MBA,PGH,167
MBA,PHC,136
MBA,PHG,164
MBA,PHL,1289
MBA,PHX,146
MBA,PIE,445
MBA,PIT,1468
MBA,PMF,177
MBA,PMI,1384
MBA,PMO,18666
MBA,PNH,1112
MBA,PNQ,452
MBA,PNR,222
MBA,POA,520
MBA,POL,381
MBA,POM,792
MBA,POZ,424
MBA,PRG,4673
MBA,PTY,1558
MBA,PUS,481
MBA,PVD,524
MBA,PVG,3637
MBA,PVR,614
MBA,QSF,106
MBA,QSR,136
MBA,RAI,363
MBA,RAK,835
MBA,RBA,125
MBA,RDU,1933
MBA,REC,155
MBA,REG,249
MBA,REP,619
MBA,RGN,958
MBA,RIX,1240
MBA,RLG,134
MBA,RMI,171
MBA,ROB,325
MBA,ROV,528
MBA,RPR,148
MBA,RUA,292
MBA,RUH,1076
MBA,RUN,206
MBA,RZE,134
MBA,SAN,1277
MBA,SAP,349
MBA,SAT,549
MBA,SAW,3189
MBA,SBZ,310
MBA,SCL,625
MBA,SCN,225
MBA,SCO,177
MBA,SCU,118
MBA,SDF,752
MBA,SDQ,488
MBA,SEA,1746
MBA,SFB,712
MBA,SFO,2395
MBA,SGC,326
MBA,SGN,1103
MBA,SHA,1025
MBA,SHE,572
MBA,SHJ,9048
MBA,SHP,129
MBA,SHY,139
MBA,SIN,6302
MBA,SIP,449
MBA,SJC,421
MBA,SJJ,133
MBA,SJO,665
MBA,SJU,360
MBA,SJW,188
MBA,SKD,104
MBA,SKG,1936
MBA,SKP,104
MBA,SKT,152
MBA,SLC,273
MBA,SMF,605
MBA,SOF,1903
MBA,SOU,1244
MBA,SPU,695
MBA,SSA,525
MBA,SSG,409
MBA,STL,1456
MBA,STN,2746
MBA,STR,2661
MBA,STV,108
MBA,SUB,287
MBA,SVG,4182
MBA,SVO,4224
MBA,SVQ,543
MBA,SVX,637
MBA,SXB,705
MBA,SXF,438
MBA,SYD,403
MBA,SYX,1688
MBA,SYZ,124
MBA,SZF,153
MBA,SZG,1225
MBA,SZX,329
MBA,TAO,644
MBA,TAS,684
MBA,TBO,103
MBA,TBS,682
MBA,TBZ,442
MBA,TFN,272
MBA,TFS,483
MBA,TGD,138
MBA,TIA,984
MBA,TIJ,376
MBA,TIP,2095
MBA,TJM,276
MBA,TKQ,378
MBA,TLL,590
MBA,TLN,168
MBA,TLS,1947
MBA,TLV,1711
MBA,TNA,695
MBA,TNG,114
MBA,TNR,463
MBA,TPA,1159
MBA,TPE,1475
MBA,TRD,1467
MBA,TRF,1154
MBA,TRN,576
MBA,TRS,321
MBA,TRV,192
MBA,TSE,1619
MBA,TSF,956
MBA,TSN,846
MBA,TSR,412
MBA,TXL,6697
MBA,TXN,132
MBA,TYN,895
MBA,TYS,639
MBA,TZX,126
MBA,UAS,981
MBA,UEL,349
MBA,UET,192
MBA,ULN,408
MBA,ULU,195
MBA,UPG,499
MBA,URA,117
MBA,URC,193
MBA,UYL,101
MBA,UYN,106
MBA,VAR,206
MBA,VBS,124
MBA,VCE,3393
MBA,VIE,6528
MBA,VKO,259
MBA,VLC,2514
MBA,VNO,1104
MBA,VNS,217
MBA,VOZ,247
MBA,VPY,279
MBA,VRN,577
MBA,VTE,624
MBA,VTZ,197
MBA,VVI,178
MBA,VVO,333
MBA,WAW,3964
MBA,WEF,116
MBA,WEH,280
MBA,WIL,23162
MBA,WNZ,1189
MBA,WRO,534
MBA,WUH,1754
MBA,XFN,122
MBA,XIY,341
MBA,XMN,340
MBA,XNN,126
MBA,XUZ,138
MBA,YBP,124
MBA,YCU,140
MBA,YEG,455
MBA,YHZ,482
MBA,YIH,157
MBA,YNZ,205
MBA,YOW,1384
MBA,YQB,260
MBA,YUL,2180
MBA,YVR,2013
MBA,YWG,200
MBA,YXE,198
MBA,YYC,1442
MBA,YYZ,3393
MBA,ZAG,1463
MBA,ZHA,195
MBA,ZNZ,36646
MBA,ZRH,8965
MCI,ABE,102
MCI,ABQ,48479
MCI,ABV,1091
MCI,ACA,900
MCI,ADE,105
MCI,AMA,139
MCI,AMS,205
MCI,ANC,230
MCI,ATL,157165
MCI,AUA,106
MCI,AUS,700
MCI,BDL,1308
MCI,BEL,318
MCI,BHM,485
MCI,BHY,101
MCI,BKO,277
MCI,BNA,53860
MCI,BOG,385
MCI,BOI,334
MCI,BOM,105
MCI,BOS,30429
MCI,BUF,920
MCI,BUR,608
MCI,BWI,124913
MCI,BZV,1389
MCI,CAE,149
MCI,CAK,180
MCI,CDG,291
MCI,CLE,46859
MCI,CLT,66942
MCI,COO,150
MCI,CTG,1016
MCI,CUN,9928
MCI,CVG,39561
MCI,DAL,67215
MCI,DAY,197
MCI,DCA,122402
MCI,DEL,149
MCI,DEN,119606
MCI,DFW,60791
MCI,DTW,57775
MCI,DUB,184
MCI,DXB,109
MCI,ELP,437
MCI,EWR,54112
MCI,EZE,104
MCI,FAT,155
MCI,FAY,112
MCI,FCO,146
MCI,FIH,2794
MCI,FLL,37667
MCI,FOR,551
MCI,FRA,128
MCI,GDL,225
MCI,GEG,773
MCI,GRR,236
MCI,GRU,210
MCI,GSO,165
MCI,GSP,146
MCI,GUA,2257
MCI,GYE,614
MCI,HKG,195
MCI,HMO,189
MCI,HNL,487
MCI,HOU,627
MCI,HRE,944
MCI,IAD,74140
MCI,IAH,64764
MCI,ICN,200
MCI,ILM,110
MCI,IND,40033
MCI,JFK,27740
MCI,JIB,1201
MCI,KBL,180
MCI,KIN,472
MCI,LAS,87805
MCI,LAX,127175
MCI,LBB,114
MCI,LBD,183
MCI,LFT,115
MCI,LFW,425
MCI,LGA,79957
MCI,LGB,227
MCI,LGW,134
MCI,LHR,548
MCI,LIM,217
MCI,LIR,595
MCI,LIT,193
MCI,LUN,181
MCI,MAD,150
MCI,MAO,247
MCI,MBA,1285
MCI,MCO,161681
MCI,MDE,609
MCI,MDW,56906
MCI,MEM,25071
MCI,MEX,996
MCI,MHT,585
MCI,MIA,1265
MCI,MKE,47946
MCI,MPM,188
MCI,MSP,67836
MCI,MSY,1330
MCI,MTY,165
MCI,MUC,160
MCI,NRT,346
MCI,OAK,47466
MCI,OKC,22003
MCI,ONT,768
MCI,ORD,45991
MCI,ORF,1134
MCI,OUA,400
MCI,PAP,6184
MCI,PEK,599
MCI,PEW,142
MCI,PHL,52436
MCI,PHX,183723
MCI,PIT,1173
MCI,PNH,153
MCI,POP,114
MCI,PTY,166
MCI,PVD,651
MCI,PVG,263
MCI,PVR,3536
MCI,RAI,555
MCI,RDU,1687
MCI,RIC,391
MCI,RNO,389
MCI,ROC,365
MCI,SAN,93267
MCI,SAP,1823
MCI,SAT,518
MCI,SAV,179
MCI,SCL,187
MCI,SDF,404
MCI,SEA,67608
MCI,SFO,59860
MCI,SHV,131
